booking_id,booking_date,arrival_date,lead_time,stays_weekend,stays_weekday,adults,children,babies,meal_plan,country,market_segment,room_type,deposit_type,agent_id,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,special_requests,avg_daily_rate,parking_spaces,cancellation_fee_charged,is_canceled
10119,2022-11-25,2022-12-24,29,3,3,2,1.0,0,Self Catering,FRA,Online,Standard,No Deposit,12,0,2.0,1,0,1056.34,0,1,1
7048,2023-11-03,2024-01-08,66,1,4,4,0.0,0,Bed & Breakfast,BRA,Online,Standard,No Deposit,24,0,0.0,1,3,70.16,0,1,1
11806,2023-11-12,2023-12-19,37,0,3,2,1.0,0,Self Catering,MEX,Corporate,Standard,No Deposit,16,0,,2,0,91.33,0,1,1
6017,2022-06-16,2022-06-21,5,2,2,2,,0,Half Board,FRA,Online,Standard,Non Refund,16,0,0.0,4,2,135.44,1,0,0
8339,2023-12-11,2024-06-03,175,0,5,1,0.0,0,Half Board,GBR,Groups,Suite,No Deposit,49,0,0.0,2,0,39.72,1,1,1
7082,2023-12-02,2024-05-01,151,0,1,2,0.0,0,Self Catering,CHL,Online,Deluxe,No Deposit,9,0,3.0,7,2,177.11,1,1,1
6107,2022-10-11,2022-11-16,36,1,1,2,,0,Half Board,NLD,Groups,Standard,No Deposit,25,1,0.0,1,2,25.89,0,0,0
10660,2022-03-15,2022-03-24,9,1,3,1,0.0,1,Self Catering,NZL,Online,Deluxe,No Deposit,42,0,0.0,1,0,66.75,2,1,1
684,2023-03-05,2023-04-09,35,3,3,3,0.0,2,Half Board,ITA,Corporate,Standard,Non Refund,3,1,2.0,1,1,141.59,0,0,0
1988,2022-12-04,2022-12-18,14,4,2,3,2.0,0,Self Catering,POL,Online,Standard,Non Refund,2,0,,1,0,114.82,0,0,0
10099,2023-03-04,2023-07-11,129,1,4,4,3.0,0,Bed & Breakfast,PRT,Online,Standard,No Deposit,7,1,0.0,2,1,89.7,0,1,1
3038,2022-12-18,2023-03-11,83,0,3,1,0.0,0,Bed & Breakfast,ARG,Online,Deluxe,No Deposit,47,0,,1,2,59.14,0,0,0
3202,2023-08-08,2024-04-13,249,2,2,2,0.0,2,Self Catering,CHE,Online,Standard,Non Refund,22,0,0.0,1,0,38.37,0,1,1
2643,2023-06-24,2023-09-15,83,0,3,2,0.0,0,Bed & Breakfast,ARE,Online,Suite,No Deposit,34,1,2.0,2,1,47.83,2,0,0
10021,2022-07-10,2022-07-25,15,1,4,1,2.0,0,Bed & Breakfast,NOR,Offline,Deluxe,No Deposit,33,0,,0,0,84.01,0,1,1
3117,2023-11-24,2024-05-20,178,2,2,3,1.0,0,Full Board,USA,Offline,Deluxe,Non Refund,16,0,,1,3,51.42,0,0,0
1342,2023-12-20,2024-03-10,81,0,6,2,2.0,0,Self Catering,NZL,Online,Standard,Refundable,8,1,0.0,2,5,36.95,0,1,0
8379,2023-04-14,2023-09-17,156,0,4,2,1.0,2,Bed & Breakfast,NLD,Offline,Standard,No Deposit,25,0,0.0,0,2,79.88,0,0,0
7601,2022-09-12,2023-08-24,346,2,3,3,0.0,0,Half Board,RUS,Online,Standard,No Deposit,18,0,1.0,3,0,109.02,0,1,1
341,2023-01-25,2023-03-21,55,1,3,2,0.0,0,Bed & Breakfast,ROU,Offline,Suite,No Deposit,27,0,0.0,1,2,56.83,1,0,0
5368,2023-07-19,2023-10-02,75,4,4,1,1.0,0,Half Board,HRV,Offline,Deluxe,No Deposit,1,1,0.0,1,0,218.56,2,0,0
5821,2023-12-12,2024-01-02,21,4,3,1,0.0,0,Self Catering,ITA,Corporate,Standard,Non Refund,21,0,2.0,2,3,119.79,0,0,0
7070,2023-06-05,2023-06-05,0,0,5,2,2.0,0,Bed & Breakfast,USA,Online,Standard,No Deposit,29,0,0.0,0,1,97.66,0,1,1
5311,2023-12-28,2024-01-21,24,0,3,1,0.0,0,Bed & Breakfast,USA,Online,Suite,Refundable,15,0,,4,2,63.93,1,0,0
682,2022-09-06,2022-09-30,24,3,3,2,3.0,2,Full Board,ARE,Online,Deluxe,No Deposit,19,0,,0,2,117.11,0,0,0
6823,2023-06-16,2023-07-17,31,0,4,2,0.0,1,Half Board,AUT,Online,Deluxe,No Deposit,26,0,0.0,0,2,37.78,0,0,0
11009,2022-07-13,2022-11-06,116,1,2,1,0.0,0,Half Board,LVA,Online,Standard,Non Refund,34,0,2.0,0,0,99.45,1,0,0
7544,2023-07-27,2023-09-19,54,2,1,2,1.0,0,Bed & Breakfast,ARG,Corporate,Deluxe,Non Refund,21,0,,1,0,67.19,1,0,0
3473,2023-03-31,2023-04-13,13,1,1,1,0.0,0,Bed & Breakfast,NOR,Aviation,Standard,No Deposit,30,0,1.0,1,1,65.7,1,0,0
10598,2022-03-01,2022-05-04,64,1,6,1,0.0,0,Bed & Breakfast,ITA,Online,Suite,No Deposit,30,0,1.0,0,4,96.47,1,0,0
9097,2023-03-14,2023-04-17,34,2,3,3,0.0,0,Bed & Breakfast,USA,Aviation,Suite,No Deposit,7,0,,1,3,79.65,0,1,1
4651,2022-02-07,2022-03-16,37,3,2,3,0.0,0,Bed & Breakfast,PRT,Groups,Standard,No Deposit,48,1,0.0,0,3,160.4,1,0,1
814,2022-11-27,2023-01-16,50,0,2,2,0.0,0,Bed & Breakfast,HUN,Corporate,Deluxe,Refundable,13,0,1.0,2,4,78.13,0,0,0
6796,2023-03-27,2023-09-26,183,2,1,1,0.0,0,Half Board,BEL,Online,Standard,Non Refund,48,0,2.0,1,0,108.19,2,1,1
1485,2022-05-13,2022-10-06,146,1,5,1,0.0,0,Bed & Breakfast,RUS,Offline,Deluxe,No Deposit,20,0,1.0,2,0,225.8,0,1,1
2336,2023-11-15,2024-01-19,65,0,5,2,1.0,0,Bed & Breakfast,SWE,Groups,Standard,No Deposit,43,1,2.0,1,1,67.23,1,0,0
2016,2022-04-18,2022-06-07,50,2,5,2,1.0,0,Bed & Breakfast,ZAF,Groups,Deluxe,Refundable,20,0,0.0,0,2,146.78,0,0,0
10840,2023-12-22,2023-12-28,6,0,3,2,2.0,0,Self Catering,AUS,Corporate,Deluxe,No Deposit,49,0,0.0,0,1,75.32,0,0,0
10364,2022-05-21,2022-05-31,10,1,4,2,2.0,1,Full Board,SWE,Online,Deluxe,No Deposit,20,1,3.0,2,1,116.07,0,0,0
1145,2022-01-07,2022-04-02,85,0,4,4,,2,Bed & Breakfast,BEL,Corporate,Standard,Non Refund,15,0,0.0,2,0,117.9,1,0,0
425,2023-12-21,2024-01-01,11,2,3,1,0.0,0,Full Board,NZL,Online,Standard,No Deposit,2,0,0.0,4,1,53.1,1,1,1
8434,2022-08-01,2023-01-20,172,2,2,1,1.0,0,Half Board,RUS,Online,Deluxe,No Deposit,3,0,0.0,0,0,53.69,0,1,1
5346,2022-06-01,2022-09-12,103,1,2,3,0.0,0,Half Board,ESP,Online,Deluxe,Refundable,20,0,1.0,2,1,62.92,0,0,0
8427,2023-05-31,2023-07-26,56,0,2,1,0.0,0,Bed & Breakfast,GBR,Online,Deluxe,Non Refund,14,0,2.0,2,2,968.15,2,1,1
7736,2023-09-26,2023-10-30,34,0,2,1,2.0,1,Half Board,BEL,Groups,Standard,No Deposit,16,0,0.0,1,1,46.24,1,0,0
6292,2023-02-24,2023-04-14,49,0,3,2,3.0,0,Full Board,ARG,Aviation,Standard,No Deposit,4,0,,2,4,44.28,0,0,0
8402,2023-03-10,2023-03-11,1,1,3,2,1.0,0,Bed & Breakfast,BGR,Offline,Suite,No Deposit,50,0,1.0,3,0,87.21,0,0,0
9311,2022-08-08,2022-09-10,33,0,7,4,0.0,0,Bed & Breakfast,JPN,Offline,Standard,No Deposit,5,0,2.0,2,1,167.67,0,1,1
12104,2023-05-06,2023-07-03,58,0,2,1,0.0,0,Full Board,DNK,Corporate,Deluxe,No Deposit,16,0,,2,2,178.14,0,0,0
1726,2023-12-20,2024-01-08,19,2,3,1,0.0,0,Half Board,CHN,Groups,Standard,No Deposit,8,0,2.0,0,3,42.53,0,1,1
3762,2022-04-15,2022-04-26,11,2,3,2,1.0,0,Bed & Breakfast,DEU,Offline,Standard,No Deposit,42,0,0.0,0,3,63.49,1,0,0
1647,2022-07-03,2023-01-05,186,1,0,3,0.0,0,Full Board,SVK,Online,Standard,No Deposit,15,0,1.0,1,3,55.78,1,1,1
6273,2023-10-19,2024-05-02,196,0,3,1,0.0,0,Full Board,BEL,Corporate,Standard,Non Refund,7,0,2.0,1,1,85.22,2,1,1
7497,2023-07-28,2023-08-16,19,1,1,1,1.0,0,Bed & Breakfast,DEU,Offline,Standard,No Deposit,44,1,3.0,1,2,42.33,2,1,1
5881,2022-10-20,2022-12-31,72,0,1,2,0.0,0,Half Board,ZAF,Aviation,Deluxe,Non Refund,8,0,3.0,2,2,93.34,1,1,1
2010,2023-09-24,2023-11-15,52,4,1,2,0.0,0,Half Board,SRB,Online,Deluxe,No Deposit,50,0,0.0,3,5,47.25,0,0,0
5335,2022-08-07,2022-08-16,9,2,3,2,1.0,0,Half Board,ISR,Offline,Deluxe,No Deposit,46,0,0.0,0,1,84.46,0,0,0
10836,2023-11-13,2023-11-17,4,1,3,4,3.0,0,Bed & Breakfast,ESP,Aviation,Standard,No Deposit,20,0,1.0,0,2,77.24,1,0,0
11897,2022-07-13,2022-09-04,53,3,4,1,0.0,0,Bed & Breakfast,ESP,Online,Deluxe,Non Refund,30,0,0.0,1,1,51.0,0,1,1
5022,2023-09-04,2023-10-23,49,4,4,1,0.0,0,Full Board,NLD,Offline,Deluxe,Non Refund,34,1,0.0,2,3,167.91,0,0,0
11402,2022-10-25,2022-11-24,30,0,3,2,1.0,0,Half Board,THA,Corporate,Standard,No Deposit,30,0,0.0,2,0,98.51,0,0,0
9836,2023-04-15,2023-06-14,60,1,3,4,,0,Self Catering,CZE,Offline,Standard,No Deposit,9,0,2.0,1,0,69.01,0,1,1
9184,2023-07-12,2023-08-27,46,0,6,3,0.0,0,Half Board,AUT,Corporate,Standard,No Deposit,39,0,2.0,1,2,161.31,0,0,0
9719,2022-11-23,2023-04-18,146,0,3,1,0.0,0,Bed & Breakfast,AUT,Corporate,Deluxe,No Deposit,15,0,0.0,1,1,69.51,1,1,1
5933,2023-02-13,2023-02-21,8,0,2,3,0.0,1,Bed & Breakfast,ITA,Online,Standard,No Deposit,35,0,2.0,1,3,132.22,1,1,1
2292,2022-02-28,2022-10-20,234,1,4,2,0.0,1,Bed & Breakfast,HRV,Offline,Suite,No Deposit,12,0,1.0,1,1,133.79,0,1,0
1813,2023-12-01,2023-12-18,17,4,3,2,0.0,0,Bed & Breakfast,ITA,Corporate,Deluxe,No Deposit,28,0,3.0,1,1,133.28,0,1,1
1205,2022-01-15,2022-01-26,11,1,2,1,0.0,0,Full Board,AUT,Online,Standard,No Deposit,13,0,1.0,0,2,114.51,0,0,0
4898,2022-07-20,2022-11-17,120,2,3,1,0.0,0,Bed & Breakfast,JPN,Online,Suite,Non Refund,21,1,0.0,1,0,41.21,0,1,1
6883,2022-05-28,2022-07-20,53,4,2,2,0.0,0,Full Board,ARE,Online,Suite,No Deposit,11,0,3.0,0,1,103.85,0,1,1
8514,2022-06-28,2022-12-14,169,2,5,2,0.0,0,Full Board,AUT,Groups,Standard,Non Refund,40,0,,1,1,38.45,0,0,0
844,2022-04-04,2022-06-03,60,2,4,2,0.0,0,Bed & Breakfast,FRA,Groups,Standard,No Deposit,11,0,,4,0,58.37,0,0,0
242,2022-02-05,2022-04-14,68,0,2,1,0.0,0,Bed & Breakfast,PRT,Offline,Standard,No Deposit,48,0,3.0,2,4,210.27,1,0,0
11779,2023-06-16,2023-07-07,21,2,5,2,3.0,0,Full Board,PRT,Online,Suite,No Deposit,32,0,0.0,1,2,29.32,0,0,0
713,2022-09-09,2022-12-03,85,0,2,1,0.0,1,Bed & Breakfast,ROU,Groups,Standard,No Deposit,36,0,0.0,0,2,731.34,2,1,1
11293,2022-03-04,2022-04-15,42,0,1,2,0.0,0,Half Board,NLD,Groups,Deluxe,Non Refund,1,0,0.0,2,1,38.62,0,0,0
2681,2023-08-04,2023-08-21,17,0,2,2,0.0,0,Half Board,KOR,Online,Deluxe,No Deposit,23,0,0.0,0,3,99.33,0,0,0
2030,2023-02-24,2023-03-17,21,1,4,3,0.0,0,Half Board,POL,Groups,Deluxe,Refundable,11,0,0.0,0,1,54.62,0,0,0
5721,2022-12-15,2023-05-25,161,1,1,2,0.0,0,Bed & Breakfast,NLD,Corporate,Deluxe,No Deposit,49,1,1.0,2,0,47.59,0,1,1
3489,2023-01-26,2023-04-23,87,1,3,2,0.0,0,Full Board,BRA,Online,Suite,Non Refund,9,0,2.0,1,1,50.93,1,1,1
2889,2022-08-23,2022-11-21,90,3,2,3,0.0,0,Bed & Breakfast,RUS,Online,Deluxe,No Deposit,13,0,0.0,1,2,145.4,1,0,0
9467,2022-04-22,2022-06-26,65,0,5,2,2.0,1,Bed & Breakfast,PRT,Groups,Standard,No Deposit,26,0,0.0,0,0,52.9,0,1,0
1987,2023-12-04,2024-01-30,57,1,3,2,0.0,0,Bed & Breakfast,DEU,Online,Standard,Refundable,39,0,,3,1,79.22,1,1,0
4339,2023-07-28,2024-04-03,250,0,3,1,3.0,1,Self Catering,PRT,Offline,Standard,No Deposit,28,0,1.0,2,0,48.71,0,1,1
1172,2023-04-11,2023-07-10,90,0,4,2,1.0,0,Full Board,BEL,Groups,Standard,Non Refund,24,0,0.0,2,2,95.38,2,0,0
4405,2022-03-24,2022-04-30,37,2,4,4,0.0,0,Bed & Breakfast,NLD,Groups,Standard,No Deposit,27,0,0.0,3,0,150.16,1,0,0
6806,2022-07-25,2022-09-01,38,4,2,2,0.0,0,Bed & Breakfast,SWE,Online,Deluxe,Refundable,22,0,1.0,1,0,110.58,0,0,0
5340,2023-06-15,2024-02-13,243,1,6,1,0.0,0,Bed & Breakfast,PRT,Aviation,Standard,No Deposit,21,0,0.0,1,3,93.95,2,0,1
1420,2023-04-16,2023-07-01,76,1,3,4,0.0,1,Bed & Breakfast,HUN,Corporate,Suite,No Deposit,46,0,1.0,0,0,55.58,1,0,0
5811,2022-08-22,2022-11-19,89,1,3,1,2.0,0,Self Catering,JPN,Online,Standard,Refundable,23,0,0.0,2,3,52.03,1,0,0
5105,2023-06-28,2023-10-14,108,3,1,2,2.0,0,Bed & Breakfast,THA,Corporate,Standard,No Deposit,11,0,0.0,2,2,57.55,1,0,0
4643,2022-09-13,2023-04-15,214,3,2,1,1.0,0,Bed & Breakfast,FRA,Corporate,Standard,No Deposit,19,0,1.0,2,2,43.54,0,0,0
846,2023-03-11,2023-03-11,0,0,3,2,0.0,0,Bed & Breakfast,DNK,Online,Standard,No Deposit,38,0,0.0,0,2,190.48,0,0,0
11059,2023-07-18,2023-07-19,1,2,2,4,0.0,0,Full Board,DNK,Online,Standard,No Deposit,49,0,0.0,2,2,29.91,0,1,1
3066,2022-07-04,2022-10-08,96,2,4,2,0.0,0,Bed & Breakfast,SWE,Offline,Deluxe,No Deposit,45,0,0.0,2,3,111.24,0,0,0
10828,2023-04-26,2023-05-19,23,1,2,3,1.0,0,Half Board,LVA,Online,Standard,No Deposit,16,1,0.0,3,2,174.0,0,0,0
8674,2022-10-04,2022-10-18,14,0,1,4,1.0,0,Bed & Breakfast,ITA,Offline,Standard,No Deposit,10,0,1.0,1,0,75.99,0,1,1
1373,2022-07-14,2022-07-14,0,2,4,2,0.0,0,Bed & Breakfast,MAR,Groups,Suite,Non Refund,48,0,0.0,5,1,70.6,0,1,0
2980,2023-02-19,2023-05-17,87,2,5,1,0.0,0,Full Board,BRA,Groups,Deluxe,Non Refund,4,0,1.0,1,3,137.92,0,0,0
10841,2022-07-25,2023-02-14,204,0,2,2,3.0,0,Bed & Breakfast,CHN,Corporate,Suite,No Deposit,43,0,0.0,2,0,55.92,0,0,0
10378,2022-07-13,2022-07-18,5,1,4,1,,1,Half Board,IND,Aviation,Standard,No Deposit,36,0,0.0,0,4,62.98,0,0,0
8712,2022-04-21,2022-05-17,26,1,2,2,1.0,0,Bed & Breakfast,ESP,Offline,Standard,No Deposit,8,1,0.0,2,0,91.55,0,0,0
2079,2022-07-07,2022-10-25,110,2,3,1,0.0,0,Half Board,GBR,Online,Standard,No Deposit,36,0,,0,2,88.08,0,0,0
7194,2022-02-24,2022-05-23,88,2,6,2,0.0,0,Self Catering,USA,Offline,Deluxe,No Deposit,32,0,,1,1,85.46,0,1,1
11736,2022-04-11,2022-05-31,50,0,4,2,3.0,0,Full Board,ARG,Corporate,Suite,No Deposit,33,0,,1,3,152.47,0,0,0
1751,2022-04-21,2022-05-12,21,0,3,3,0.0,0,Half Board,DEU,Groups,Standard,Refundable,33,0,0.0,1,1,49.04,1,0,0
7384,2023-09-26,2023-10-26,30,1,0,3,0.0,0,Bed & Breakfast,RUS,Aviation,Standard,No Deposit,43,0,,3,0,41.35,0,1,1
3942,2022-03-31,2022-06-05,66,2,7,1,0.0,0,Half Board,BRA,Groups,Standard,No Deposit,5,0,0.0,2,2,135.23,0,0,0
542,2022-01-04,2022-02-11,38,1,2,4,0.0,0,Half Board,ARE,Online,Deluxe,No Deposit,40,0,1.0,1,1,115.45,1,0,0
7862,2022-05-29,2022-08-18,81,2,4,1,1.0,1,Bed & Breakfast,CHL,Groups,Standard,No Deposit,10,0,0.0,1,1,71.04,2,0,0
9674,2023-08-24,2024-02-09,169,0,4,4,1.0,0,Bed & Breakfast,BEL,Online,Standard,No Deposit,14,0,0.0,1,1,90.01,0,1,1
1106,2023-02-08,2023-06-22,134,1,5,2,0.0,0,Self Catering,GBR,Online,Standard,No Deposit,35,0,,5,1,98.68,1,1,1
2324,2023-11-15,2024-03-08,114,1,2,2,0.0,0,Half Board,USA,Online,Standard,Refundable,29,0,0.0,0,4,39.75,0,1,1
11428,2023-10-17,2024-02-28,134,1,1,2,0.0,0,Bed & Breakfast,GRC,Online,Standard,No Deposit,46,0,0.0,2,0,57.95,0,0,0
11219,2022-03-19,2022-05-19,61,0,3,1,0.0,1,Bed & Breakfast,CHN,Corporate,Deluxe,No Deposit,38,0,0.0,3,0,55.58,0,0,1
3407,2022-08-21,2022-08-29,8,0,1,4,1.0,0,Bed & Breakfast,PRT,Corporate,Standard,No Deposit,23,0,0.0,0,5,61.8,1,0,0
11933,2023-04-10,2023-09-30,173,0,2,2,0.0,0,Self Catering,ITA,Online,Deluxe,Refundable,5,0,1.0,1,1,118.04,0,0,1
11669,2022-01-11,2022-02-17,37,2,5,3,1.0,0,Full Board,ARG,Aviation,Deluxe,Refundable,7,0,0.0,0,1,69.74,0,1,0
10487,2023-03-14,2023-03-20,6,0,4,3,1.0,1,Bed & Breakfast,PER,Groups,Standard,Non Refund,9,0,,1,1,89.07,0,1,1
10187,2022-04-30,2022-06-24,55,2,4,2,0.0,1,Bed & Breakfast,ARE,Online,Standard,No Deposit,1,0,0.0,0,3,41.76,0,0,0
10376,2023-10-20,2024-02-17,120,0,0,2,1.0,0,Half Board,IND,Groups,Standard,No Deposit,24,1,0.0,1,0,93.66,0,0,0
10251,2022-04-09,2022-10-29,203,1,0,3,2.0,0,Half Board,HUN,Corporate,Suite,No Deposit,3,0,2.0,2,1,32.39,0,0,0
763,2023-05-16,2023-06-13,28,0,3,3,0.0,0,Bed & Breakfast,ARE,Online,Standard,Refundable,5,0,,0,3,64.88,2,0,0
4250,2022-08-27,2022-09-09,13,0,6,3,1.0,0,Full Board,PRT,Online,Standard,Non Refund,26,0,0.0,0,3,81.73,0,1,0
3880,2023-02-22,2023-08-14,173,1,2,2,1.0,0,Half Board,EST,Groups,Suite,Refundable,7,0,1.0,0,2,83.11,0,0,0
656,2023-07-11,2023-08-01,21,1,2,1,0.0,1,Half Board,ROU,Online,Deluxe,No Deposit,27,0,0.0,1,2,1075.6,1,1,1
11108,2023-04-04,2023-04-19,15,1,3,3,0.0,0,Bed & Breakfast,NLD,Offline,Suite,No Deposit,26,0,,3,2,43.69,0,0,0
11418,2023-06-27,2023-07-04,7,2,3,3,1.0,0,Full Board,SRB,Online,Deluxe,No Deposit,31,0,3.0,1,0,92.62,0,1,1
275,2022-01-14,2022-03-29,74,3,2,2,0.0,0,Full Board,SVN,Online,Suite,No Deposit,7,0,3.0,1,3,39.57,0,1,1
693,2023-07-14,2023-10-26,104,2,3,1,2.0,0,Bed & Breakfast,MAR,Offline,Suite,No Deposit,39,0,0.0,1,2,88.5,0,0,0
6307,2022-02-24,2022-04-04,39,2,1,3,1.0,0,Self Catering,FRA,Online,Standard,Non Refund,49,0,2.0,2,2,66.66,0,0,0
11346,2023-09-03,2024-03-26,205,2,2,3,0.0,1,Bed & Breakfast,RUS,Online,Deluxe,No Deposit,13,0,0.0,2,0,192.57,0,0,0
87,2022-08-03,2022-08-19,16,0,3,3,0.0,0,Self Catering,CHN,Corporate,Standard,Refundable,45,0,0.0,1,2,82.52,0,0,0
3029,2023-06-18,2023-07-17,29,3,1,2,3.0,0,Bed & Breakfast,MYS,Online,Suite,Non Refund,48,0,0.0,2,2,54.24,0,0,0
738,2022-05-21,2022-07-12,52,0,3,3,1.0,0,Half Board,NOR,Groups,Standard,No Deposit,8,0,2.0,4,1,89.75,0,0,0
336,2023-10-01,2023-10-11,10,1,2,2,0.0,0,Half Board,DEU,Aviation,Deluxe,Non Refund,30,0,,2,1,55.34,1,0,0
7193,2023-02-17,2024-05-23,461,1,3,2,2.0,1,Half Board,ISR,Online,Deluxe,No Deposit,48,0,3.0,2,3,91.01,0,1,1
4983,2022-04-04,2022-04-22,18,0,4,2,0.0,0,Self Catering,BEL,Corporate,Deluxe,Non Refund,17,0,0.0,1,2,82.55,0,0,0
9102,2023-01-05,2023-03-17,71,1,6,2,0.0,0,Bed & Breakfast,TUR,Online,Standard,No Deposit,5,1,0.0,2,0,33.97,1,0,0
11341,2022-06-13,2022-07-08,25,1,3,2,,0,Half Board,AUS,Online,Standard,No Deposit,47,0,0.0,0,2,24.91,2,0,0
2668,2022-11-24,2022-11-30,6,1,4,1,0.0,0,Bed & Breakfast,HRV,Offline,Deluxe,Non Refund,19,0,2.0,2,4,69.28,0,0,0
8061,2023-10-11,2023-10-17,6,0,3,1,0.0,0,Bed & Breakfast,PRT,Online,Standard,Refundable,16,0,2.0,0,5,28.23,0,1,1
2474,2022-06-16,2022-06-16,0,0,3,2,0.0,0,Full Board,AUS,Online,Standard,No Deposit,19,0,0.0,1,2,53.87,0,0,0
8109,2023-12-03,2024-01-31,59,2,1,4,0.0,0,Half Board,CHL,Online,Deluxe,No Deposit,49,1,0.0,5,2,85.85,1,0,0
4189,2023-12-01,2023-12-30,29,0,3,2,0.0,0,Full Board,SRB,Corporate,Deluxe,Non Refund,29,1,1.0,1,0,82.03,0,0,0
11791,2023-04-24,2023-05-18,24,0,2,2,0.0,0,Bed & Breakfast,CZE,Groups,Standard,Non Refund,8,0,0.0,1,2,87.38,0,0,0
1514,2023-08-05,2023-08-29,24,0,6,2,2.0,0,Full Board,FRA,Online,Deluxe,Non Refund,38,0,2.0,3,1,69.84,1,1,1
1481,2022-01-07,2022-06-29,173,1,3,2,0.0,0,Bed & Breakfast,BRA,Online,Standard,No Deposit,5,0,0.0,3,0,111.7,0,1,1
1261,2022-09-06,2022-09-14,8,2,4,1,3.0,0,Bed & Breakfast,THA,Groups,Standard,No Deposit,27,0,1.0,0,5,51.41,1,0,0
2425,2023-04-15,2023-05-03,18,2,3,1,1.0,0,Bed & Breakfast,BRA,Online,Standard,No Deposit,24,0,,2,1,41.21,0,1,1
4503,2023-01-02,2023-05-30,148,1,0,2,0.0,0,Bed & Breakfast,ISR,Online,Standard,No Deposit,3,0,0.0,3,2,82.92,0,1,1
455,2023-10-16,2024-07-31,289,0,6,2,0.0,0,Bed & Breakfast,ITA,Offline,Standard,No Deposit,42,0,0.0,3,0,73.29,0,1,1
9206,2023-12-16,2024-05-25,161,0,3,1,0.0,0,Half Board,PHL,Online,Deluxe,No Deposit,24,0,1.0,1,2,75.36,0,1,1
9284,2022-04-28,2022-07-01,64,4,3,3,1.0,0,Self Catering,AUT,Groups,Suite,Non Refund,23,0,0.0,1,2,86.4,1,0,0
5886,2023-12-11,2024-02-14,65,0,4,1,0.0,0,Bed & Breakfast,POL,Online,Suite,Refundable,31,0,0.0,3,5,67.04,0,0,0
6737,2022-02-01,2022-02-21,20,1,3,1,1.0,0,Full Board,PHL,Corporate,Deluxe,No Deposit,24,0,1.0,1,0,86.56,1,0,0
1921,2023-11-04,2023-11-09,5,0,2,1,1.0,0,Self Catering,TUR,Corporate,Standard,Non Refund,46,0,,1,3,108.74,1,0,0
1574,2023-07-08,2023-09-09,63,2,3,1,1.0,1,Full Board,HRV,Corporate,Deluxe,No Deposit,39,1,0.0,2,1,118.6,1,0,0
1351,2023-12-25,2023-12-26,1,4,2,2,0.0,0,Half Board,BRA,Online,Deluxe,No Deposit,35,0,0.0,2,1,58.28,0,0,0
11845,2022-01-01,2022-11-11,314,1,2,2,0.0,2,Self Catering,GBR,Corporate,Deluxe,Non Refund,18,1,0.0,3,2,189.99,0,0,0
4440,2023-08-11,2023-11-23,104,0,5,2,0.0,0,Bed & Breakfast,FRA,Online,Standard,No Deposit,20,0,2.0,0,2,52.9,2,1,1
1101,2022-04-26,2022-07-24,89,1,3,1,1.0,0,Bed & Breakfast,MEX,Online,Standard,No Deposit,11,0,0.0,1,0,701.9,0,1,1
6148,2023-08-30,2023-12-13,105,0,7,1,2.0,0,Bed & Breakfast,ARG,Corporate,Deluxe,Non Refund,15,0,4.0,2,4,143.2,1,0,0
2355,2022-12-07,2023-01-09,33,2,4,2,3.0,0,Full Board,FRA,Groups,Deluxe,No Deposit,4,0,0.0,1,4,71.9,0,0,0
3002,2022-04-08,2022-04-20,12,1,4,3,,0,Bed & Breakfast,GBR,Online,Deluxe,No Deposit,4,0,,2,1,63.39,0,0,0
9632,2022-12-25,2023-04-13,109,0,4,2,1.0,0,Bed & Breakfast,POL,Online,Deluxe,No Deposit,28,0,3.0,3,0,99.06,0,1,1
8352,2023-12-28,2024-02-12,46,0,7,2,0.0,1,Bed & Breakfast,EST,Offline,Standard,No Deposit,28,0,,5,3,35.34,0,1,1
11337,2022-12-12,2023-01-31,50,0,2,2,0.0,0,Bed & Breakfast,ESP,Groups,Standard,No Deposit,21,0,0.0,1,1,180.91,0,1,1
7066,2022-10-18,2023-01-03,77,2,5,3,0.0,1,Self Catering,ITA,Online,Suite,Refundable,15,0,,1,1,53.87,0,0,0
5966,2022-06-03,2022-07-25,52,2,5,2,0.0,1,Self Catering,POL,Corporate,Deluxe,Non Refund,20,0,2.0,0,2,163.75,1,0,0
1387,2023-06-20,2023-11-11,144,1,3,3,0.0,0,Half Board,SVK,Online,Suite,Refundable,23,0,0.0,3,0,79.23,0,0,0
5957,2023-02-04,2023-02-26,22,2,2,4,,0,Bed & Breakfast,BEL,Online,Suite,No Deposit,15,1,1.0,3,2,85.22,1,0,0
6116,2023-09-13,2023-10-12,29,0,2,1,1.0,0,Half Board,ESP,Online,Standard,No Deposit,21,0,0.0,2,3,171.8,0,0,0
3863,2022-09-04,2022-10-11,37,1,3,1,0.0,0,Bed & Breakfast,HUN,Online,Standard,Non Refund,38,0,0.0,0,3,142.6,2,0,0
52,2022-04-04,2023-02-26,328,0,3,2,3.0,1,Bed & Breakfast,ZAF,Aviation,Standard,No Deposit,20,0,2.0,4,0,193.4,1,1,1
3617,2023-09-04,2023-11-06,63,4,1,2,0.0,0,Bed & Breakfast,USA,Aviation,Standard,No Deposit,30,0,2.0,1,0,72.46,0,0,0
1557,2023-08-13,2023-08-26,13,1,3,2,2.0,0,Bed & Breakfast,AUS,Groups,Deluxe,No Deposit,7,1,3.0,2,4,154.42,1,0,0
